Customer,DOJ,StudentName,Department,City,Branch,Application,Duration,FeesperHour,Column1,Lat,Long,State
Customer G,16-07-2020,Student5289,Sales,Hyderabad,Hyd1,Excel,10,2000,,17.3921437,78.4656193,Telangana
Customer J,16-07-2020,Student132,Finance,Pune,Pune4,PowerApps,36,2500,,18.5289032,73.8743492,Maharashtra
Customer D,16-07-2020,Student6209,Admin,Bangalore,Koramangala,PowerApps,25,2500,,12.966667,77.566667,Karnataka
Customer C,16-07-2020,Student1804,Sales,Bangalore,Koramangala,PowerBI,87,2500,,12.966667,77.566667,Karnataka
Customer D,16-07-2020,Student4183,HR,Nagpur,Nag 1,PowerBI,25,2500,,21.1526179,79.0881983,Maharashtra
Customer A,16-07-2020,Student2861,IT,New Delhi,Chandni Chowk,VBA,78,2200,,28.6741448,77.216544,Delhi
Customer H,16-07-2020,Student5983,Admin,Hyderabad,Hyd1,Word,70,900,,17.3921437,78.4656193,Telangana
Customer I,17-07-2020,Student821,Finance,Hyderabad,Hyd1,Office 365,29,2000,,17.3921437,78.4656193,Telangana
Customer D,17-07-2020,Student6287,IT,Chennai,Koyambedu,Office 365,70,2000,,13.0117549,80.2214808,Tamil Nadu
Customer I,17-07-2020,Student4552,IT,Nagpur,Nag 2,Outlook,52,1200,,21.1526179,79.0881983,Maharashtra
Customer D,17-07-2020,Student4948,Admin,Nagpur,Nag 1,PowerBI,19,2500,,21.1526179,79.0881983,Maharashtra
Customer E,17-07-2020,Student3455,IT,Nagpur,Nag 1,VBA,84,2200,,21.1526179,79.0881983,Maharashtra
Customer G,17-07-2020,Student1519,Sales,Chennai,Koyambedu,Word,46,900,,13.0117549,80.2214808,Tamil Nadu
Customer D,18-07-2020,Student456,HR,Nagpur,Nag 2,PowerBI,47,2500,,21.1526179,79.0881983,Maharashtra
Customer B,18-07-2020,Student2342,IT,Chennai,Chennai Central,PowerBI,67,2500,,13.0117549,80.2214808,Tamil Nadu
Customer C,19-07-2020,Student3221,Sales,Bangalore,Koramangala,Office 365,65,2000,,12.966667,77.566667,Karnataka
Customer B,19-07-2020,Student4681,Sales,Pune,Pune2,Office 365,76,2000,,18.5289032,73.8743492,Maharashtra
Customer D,19-07-2020,Student5143,Sales,Nagpur,Nag 1,Office 365,69,2000,,21.1526179,79.0881983,Maharashtra
Customer E,20-07-2020,Student1224,IT,New Delhi,Noida,Office 365,50,2000,,28.6741448,77.216544,Delhi
Customer A,20-07-2020,Student4042,IT,Chennai,Anna Salai,Office 365,57,2000,,13.0117549,80.2214808,Tamil Nadu
Customer E,20-07-2020,Student4106,Sales,New Delhi,Noida,Outlook,48,1200,,28.6741448,77.216544,Delhi
Customer F,20-07-2020,Student3059,HR,Kolkata,Howrah,PowerApps,42,2500,,22.5655734,88.3702152,West Bengal
Customer C,20-07-2020,Student3239,IT,Pune,Pune3,PowerApps,18,2500,,18.5289032,73.8743492,Maharashtra
Customer D,20-07-2020,Student3545,IT,Chennai,Koyambedu,PowerBI,10,2500,,13.0117549,80.2214808,Tamil Nadu
Customer C,20-07-2020,Student232,IT,Hyderabad,Hyd3,VBA,89,2200,,17.3921437,78.4656193,Telangana
Customer D,20-07-2020,Student5130,IT,Nagpur,Nag3,VBA,69,2200,,21.1526179,79.0881983,Maharashtra
Customer C,21-07-2020,Student3021,Finance,Kolkata,Garden Reach,Excel,55,2000,,22.5655734,88.3702152,West Bengal
Customer K,21-07-2020,Student4933,Sales,New Delhi,ISBT,Excel,67,2000,,28.6741448,77.216544,Delhi
Customer E,21-07-2020,Student5954,Admin,Pune,Pune3,Outlook,11,1200,,18.5289032,73.8743492,Maharashtra
Customer C,21-07-2020,Student78,HR,New Delhi,Chandni Chowk,PowerApps,78,2500,,28.6741448,77.216544,Delhi
Customer A,21-07-2020,Student2652,Sales,Pune,Pune3,VBA,16,2200,,18.5289032,73.8743492,Maharashtra
Customer A,21-07-2020,Student5032,IT,Kolkata,Howrah,VBA,56,2200,,22.5655734,88.3702152,West Bengal
Customer B,21-07-2020,Student2527,IT,Kolkata,Howrah,Word,45,900,,22.5655734,88.3702152,West Bengal
Customer E,22-07-2020,Student3061,HR,New Delhi,Saket,Office 365,53,2000,,28.6741448,77.216544,Delhi
Customer C,22-07-2020,Student4819,Sales,New Delhi,Gurgoan,Outlook,33,1200,,28.6741448,77.216544,Delhi
Customer A,22-07-2020,Student4320,Finance,Kolkata,Chakdaha,PowerApps,81,2500,,22.5655734,88.3702152,West Bengal
Customer I,22-07-2020,Student5801,Admin,Nagpur,Nag 2,PowerBI,88,2500,,21.1526179,79.0881983,Maharashtra
Customer H,22-07-2020,Student451,Sales,Pune,Pune4,Word,62,900,,18.5289032,73.8743492,Maharashtra
Customer K,23-07-2020,Student1374,IT,Hyderabad,Hyd2,Excel,78,2000,,17.3921437,78.4656193,Telangana
Customer I,23-07-2020,Student5069,Admin,Nagpur,Nag 1,Excel,66,2000,,21.1526179,79.0881983,Maharashtra
Customer A,23-07-2020,Student5587,HR,Chennai,Anna Salai,Excel,18,2000,,13.0117549,80.2214808,Tamil Nadu
Customer G,23-07-2020,Student925,IT,Chennai,Koyambedu,PowerBI,13,2500,,13.0117549,80.2214808,Tamil Nadu
Customer D,23-07-2020,Student5054,Sales,Kolkata,Chakdaha,Word,57,900,,22.5655734,88.3702152,West Bengal
Customer E,24-07-2020,Student1946,HR,Kolkata,South Dum-Dum,Office 365,21,2000,,22.5655734,88.3702152,West Bengal
Customer K,24-07-2020,Student3682,Sales,Chennai,Anna Salai,VBA,88,2200,,13.0117549,80.2214808,Tamil Nadu
Customer F,24-07-2020,Student562,IT,Hyderabad,Hyd3,Word,82,900,,17.3921437,78.4656193,Telangana
Customer E,25-07-2020,Student1692,Finance,Nagpur,Nag 1,Excel,68,2000,,21.1526179,79.0881983,Maharashtra
Customer E,25-07-2020,Student2316,Finance,New Delhi,Chandni Chowk,PowerApps,60,2500,,28.6741448,77.216544,Delhi
Customer C,25-07-2020,Student4974,IT,New Delhi,Chandni Chowk,Word,15,900,,28.6741448,77.216544,Delhi
Customer K,25-07-2020,Student6194,Finance,Bangalore,Jalahalli,Word,13,900,,12.966667,77.566667,Karnataka
Customer F,26-07-2020,Student1455,IT,Hyderabad,Hyd3,Excel,64,2000,,17.3921437,78.4656193,Telangana
Customer A,26-07-2020,Student2995,Finance,Pune,Pune3,Excel,90,2000,,18.5289032,73.8743492,Maharashtra
Customer H,26-07-2020,Student3315,Finance,New Delhi,Noida,Excel,35,2000,,28.6741448,77.216544,Delhi
Customer C,26-07-2020,Student5178,HR,Chennai,Anna Salai,Excel,16,2000,,13.0117549,80.2214808,Tamil Nadu
Customer H,26-07-2020,Student6028,HR,Bangalore,Bayappanhalli,Office 365,64,2000,,12.966667,77.566667,Karnataka
Customer J,26-07-2020,Student2002,IT,New Delhi,Gurgoan,PowerBI,72,2500,,28.6741448,77.216544,Delhi
Customer B,26-07-2020,Student6537,IT,Nagpur,Nag 2,PowerBI,21,2500,,21.1526179,79.0881983,Maharashtra
Customer I,26-07-2020,Student74,IT,Hyderabad,Hyd1,VBA,14,2200,,17.3921437,78.4656193,Telangana
Customer A,26-07-2020,Student4476,Admin,Hyderabad,Hyd1,Word,41,900,,17.3921437,78.4656193,Telangana
Customer C,27-07-2020,Student6441,Finance,Kolkata,Chakdaha,Excel,83,2000,,22.5655734,88.3702152,West Bengal
Customer B,27-07-2020,Student2266,Finance,Chennai,Anna Salai,PowerApps,58,2500,,13.0117549,80.2214808,Tamil Nadu
Customer F,27-07-2020,Student3493,Sales,New Delhi,Saket,VBA,86,2200,,28.6741448,77.216544,Delhi
Customer F,28-07-2020,Student356,Sales,Chennai,Koyambedu,PowerBI,60,2500,,13.0117549,80.2214808,Tamil Nadu
Customer E,28-07-2020,Student348,IT,Hyderabad,Hyd1,Word,89,900,,17.3921437,78.4656193,Telangana
Customer E,28-07-2020,Student4147,HR,New Delhi,ISBT,Word,29,900,,28.6741448,77.216544,Delhi
Customer H,29-07-2020,Student389,IT,Kolkata,Hugli,Excel,47,2000,,22.5655734,88.3702152,West Bengal
Customer K,29-07-2020,Student3449,Finance,New Delhi,ISBT,PowerApps,66,2500,,28.6741448,77.216544,Delhi
Customer H,29-07-2020,Student1940,HR,Pune,Pune1,PowerBI,72,2500,,18.5289032,73.8743492,Maharashtra
Customer K,29-07-2020,Student2856,IT,New Delhi,Saket,Word,28,900,,28.6741448,77.216544,Delhi
Customer G,29-07-2020,Student3437,HR,New Delhi,Chandni Chowk,Word,16,900,,28.6741448,77.216544,Delhi
Customer H,29-07-2020,Student4163,HR,Hyderabad,Hyd2,Word,54,900,,17.3921437,78.4656193,Telangana
Customer J,30-07-2020,Student1764,Finance,Kolkata,Hugli,Excel,30,2000,,22.5655734,88.3702152,West Bengal
Customer B,30-07-2020,Student3807,IT,Kolkata,Garden Reach,Office 365,67,2000,,22.5655734,88.3702152,West Bengal
Customer D,30-07-2020,Student5726,Sales,Nagpur,Nag3,Outlook,24,1200,,21.1526179,79.0881983,Maharashtra
Customer F,30-07-2020,Student4160,HR,Kolkata,Hugli,PowerApps,66,2500,,22.5655734,88.3702152,West Bengal
Customer F,30-07-2020,Student4528,Finance,New Delhi,Chandni Chowk,PowerApps,83,2500,,28.6741448,77.216544,Delhi
Customer B,30-07-2020,Student17,Finance,Chennai,Koyambedu,PowerBI,55,2500,,13.0117549,80.2214808,Tamil Nadu
Customer J,30-07-2020,Student3607,IT,Bangalore,Jalahalli,VBA,55,2200,,12.966667,77.566667,Karnataka
Customer I,30-07-2020,Student5277,Sales,Nagpur,Nag 2,Word,38,900,,21.1526179,79.0881983,Maharashtra
Customer G,31-07-2020,Student3555,Sales,Pune,Pune2,Office 365,36,2000,,18.5289032,73.8743492,Maharashtra
Customer G,31-07-2020,Student129,Finance,Hyderabad,Hyd1,PowerApps,47,2500,,17.3921437,78.4656193,Telangana
Customer G,31-07-2020,Student5306,IT,Bangalore,Jalahalli,PowerApps,57,2500,,12.966667,77.566667,Karnataka
Customer I,31-07-2020,Student1496,HR,Pune,Pune4,VBA,24,2200,,18.5289032,73.8743492,Maharashtra
Customer B,31-07-2020,Student5557,Finance,Hyderabad,Hyd2,VBA,43,2200,,17.3921437,78.4656193,Telangana
Customer J,31-07-2020,Student4962,Finance,New Delhi,ISBT,Word,14,900,,28.6741448,77.216544,Delhi
Customer B,31-07-2020,Student5974,Finance,Pune,Pune2,Word,41,900,,18.5289032,73.8743492,Maharashtra
Customer D,01-08-2020,Student3241,Finance,Pune,Pune2,Excel,70,2000,,18.5289032,73.8743492,Maharashtra
Customer H,01-08-2020,Student5382,Sales,Bangalore,Koramangala,Outlook,14,1200,,12.966667,77.566667,Karnataka
Customer G,01-08-2020,Student15,Sales,Nagpur,Nag 1,PowerApps,76,2500,,21.1526179,79.0881983,Maharashtra
Customer K,01-08-2020,Student3000,Admin,New Delhi,Chandni Chowk,PowerBI,16,2500,,28.6741448,77.216544,Delhi
Customer E,01-08-2020,Student6006,Finance,Kolkata,Chakdaha,VBA,58,2200,,22.5655734,88.3702152,West Bengal
Customer H,02-08-2020,Student4500,Sales,Bangalore,Bayappanhalli,Excel,89,2000,,12.966667,77.566667,Karnataka
Customer F,02-08-2020,Student1788,Admin,Pune,Pune2,PowerApps,57,2500,,18.5289032,73.8743492,Maharashtra
Customer J,02-08-2020,Student5612,Sales,Bangalore,Jalahalli,VBA,80,2200,,12.966667,77.566667,Karnataka
Customer E,03-08-2020,Student6403,IT,New Delhi,Gurgoan,Office 365,10,2000,,28.6741448,77.216544,Delhi
Customer G,03-08-2020,Student2471,Finance,Nagpur,Nag 2,Outlook,60,1200,,21.1526179,79.0881983,Maharashtra
Customer D,03-08-2020,Student1080,Finance,Chennai,Chennai Central,VBA,45,2200,,13.0117549,80.2214808,Tamil Nadu
Customer J,04-08-2020,Student6265,Finance,Chennai,Koyambedu,Excel,84,2000,,13.0117549,80.2214808,Tamil Nadu
Customer C,04-08-2020,Student1718,Admin,Kolkata,Hugli,Outlook,79,1200,,22.5655734,88.3702152,West Bengal
Customer B,04-08-2020,Student4822,Admin,Nagpur,Nag 1,PowerApps,86,2500,,21.1526179,79.0881983,Maharashtra
Customer E,04-08-2020,Student6476,Admin,Pune,Pun35,PowerApps,24,2500,,18.5289032,73.8743492,Maharashtra
Customer C,04-08-2020,Student5253,Finance,Pune,Pune4,PowerBI,90,2500,,18.5289032,73.8743492,Maharashtra
Customer B,04-08-2020,Student321,Finance,Chennai,Anna Salai,Word,54,900,,13.0117549,80.2214808,Tamil Nadu
Customer K,04-08-2020,Student1993,Finance,Pune,Pune3,Word,84,900,,18.5289032,73.8743492,Maharashtra
Customer I,04-08-2020,Student2633,Sales,Nagpur,Nag3,Word,57,900,,21.1526179,79.0881983,Maharashtra
Customer E,05-08-2020,Student970,HR,Nagpur,Nag 1,Excel,53,2000,,21.1526179,79.0881983,Maharashtra
Customer G,05-08-2020,Student4614,Admin,New Delhi,ISBT,PowerBI,22,2500,,28.6741448,77.216544,Delhi
Customer E,05-08-2020,Student1327,Admin,Bangalore,Koramangala,VBA,24,2200,,12.966667,77.566667,Karnataka
Customer J,05-08-2020,Student3244,Finance,Kolkata,South Dum-Dum,VBA,15,2200,,22.5655734,88.3702152,West Bengal
Customer J,05-08-2020,Student6322,Admin,Hyderabad,Hyd1,VBA,87,2200,,17.3921437,78.4656193,Telangana
Customer D,05-08-2020,Student3626,Finance,New Delhi,Gurgoan,Word,76,900,,28.6741448,77.216544,Delhi
Customer H,06-08-2020,Student593,Sales,Bangalore,Jalahalli,Excel,49,2000,,12.966667,77.566667,Karnataka
Customer E,06-08-2020,Student5212,Admin,Nagpur,Nag 1,Excel,16,2000,,21.1526179,79.0881983,Maharashtra
Customer I,06-08-2020,Student5594,Finance,Nagpur,Nag 2,Excel,17,2000,,21.1526179,79.0881983,Maharashtra
Customer A,06-08-2020,Student2928,Admin,New Delhi,Chandni Chowk,Office 365,41,2000,,28.6741448,77.216544,Delhi
Customer G,06-08-2020,Student1282,HR,Pune,Pune1,Outlook,83,1200,,18.5289032,73.8743492,Maharashtra
Customer G,06-08-2020,Student3184,Sales,Hyderabad,Hyd3,Outlook,86,1200,,17.3921437,78.4656193,Telangana
Customer I,06-08-2020,Student1003,Sales,New Delhi,Chandni Chowk,PowerApps,23,2500,,28.6741448,77.216544,Delhi
Customer I,06-08-2020,Student1514,Sales,Bangalore,Koramangala,PowerApps,90,2500,,12.966667,77.566667,Karnataka
Customer H,06-08-2020,Student6457,HR,Nagpur,Nag3,PowerApps,37,2500,,21.1526179,79.0881983,Maharashtra
Customer E,06-08-2020,Student4732,HR,Nagpur,Nag 2,VBA,27,2200,,21.1526179,79.0881983,Maharashtra
Customer D,06-08-2020,Student5284,Sales,Pune,Pune3,VBA,49,2200,,18.5289032,73.8743492,Maharashtra
Customer G,06-08-2020,Student6290,Sales,Bangalore,Koramangala,VBA,21,2200,,12.966667,77.566667,Karnataka
Customer E,06-08-2020,Student2414,Sales,Kolkata,South Dum-Dum,Word,48,900,,22.5655734,88.3702152,West Bengal
Customer G,06-08-2020,Student4159,HR,Chennai,Anna Salai,Word,20,900,,13.0117549,80.2214808,Tamil Nadu
Customer E,07-08-2020,Student517,IT,Kolkata,Chakdaha,Outlook,12,1200,,22.5655734,88.3702152,West Bengal
Customer J,07-08-2020,Student4013,IT,Kolkata,Hugli,Outlook,74,1200,,22.5655734,88.3702152,West Bengal
Customer C,07-08-2020,Student5369,Sales,Bangalore,Bayappanhalli,PowerApps,84,2500,,12.966667,77.566667,Karnataka
Customer B,07-08-2020,Student2899,Sales,Hyderabad,Hyd2,VBA,14,2200,,17.3921437,78.4656193,Telangana
Customer K,08-08-2020,Student2575,Admin,Pune,Pune2,Office 365,51,2000,,18.5289032,73.8743492,Maharashtra
Customer F,08-08-2020,Student3491,HR,Kolkata,Howrah,Office 365,90,2000,,22.5655734,88.3702152,West Bengal
Customer G,08-08-2020,Student4724,Sales,Bangalore,Jalahalli,Office 365,46,2000,,12.966667,77.566667,Karnataka
Customer I,08-08-2020,Student3070,IT,Nagpur,Nag 1,PowerBI,22,2500,,21.1526179,79.0881983,Maharashtra
Customer K,08-08-2020,Student5471,Finance,Nagpur,Nag 1,PowerBI,51,2500,,21.1526179,79.0881983,Maharashtra
Customer I,08-08-2020,Student1206,Sales,New Delhi,ISBT,Word,78,900,,28.6741448,77.216544,Delhi
Customer K,09-08-2020,Student1328,Finance,New Delhi,ISBT,Excel,77,2000,,28.6741448,77.216544,Delhi
Customer B,09-08-2020,Student6388,HR,New Delhi,Noida,Office 365,89,2000,,28.6741448,77.216544,Delhi
Customer D,09-08-2020,Student569,IT,Hyderabad,Hyd2,PowerBI,16,2500,,17.3921437,78.4656193,Telangana
Customer I,09-08-2020,Student1877,IT,Pune,Pune4,VBA,63,2200,,18.5289032,73.8743492,Maharashtra
Customer F,09-08-2020,Student267,Finance,Hyderabad,Hyd2,Word,87,900,,17.3921437,78.4656193,Telangana
Customer K,09-08-2020,Student1729,Sales,New Delhi,Noida,Word,77,900,,28.6741448,77.216544,Delhi
Customer K,10-08-2020,Student1297,Finance,Pune,Pune2,Outlook,17,1200,,18.5289032,73.8743492,Maharashtra
Customer D,10-08-2020,Student1195,IT,New Delhi,Chandni Chowk,PowerApps,15,2500,,28.6741448,77.216544,Delhi
Customer K,10-08-2020,Student5984,Finance,Chennai,Chennai Central,PowerBI,36,2500,,13.0117549,80.2214808,Tamil Nadu
Customer J,10-08-2020,Student5933,Sales,Pune,Pune3,VBA,51,2200,,18.5289032,73.8743492,Maharashtra
Customer F,10-08-2020,Student1561,IT,Nagpur,Nag 1,Word,77,900,,21.1526179,79.0881983,Maharashtra
Customer E,10-08-2020,Student1634,HR,Kolkata,Garden Reach,Word,90,900,,22.5655734,88.3702152,West Bengal
Customer A,11-08-2020,Student830,Sales,Pune,Pune2,Office 365,74,2000,,18.5289032,73.8743492,Maharashtra
Customer C,11-08-2020,Student1705,IT,New Delhi,Saket,Office 365,76,2000,,28.6741448,77.216544,Delhi
Customer G,11-08-2020,Student3248,IT,Kolkata,Garden Reach,PowerApps,24,2500,,22.5655734,88.3702152,West Bengal
Customer J,11-08-2020,Student824,Finance,Bangalore,Bayappanhalli,Word,29,900,,12.966667,77.566667,Karnataka
Customer B,11-08-2020,Student4286,HR,Nagpur,Nag 2,Word,86,900,,21.1526179,79.0881983,Maharashtra
Customer I,12-08-2020,Student3689,Finance,Chennai,Chennai Central,PowerBI,19,2500,,13.0117549,80.2214808,Tamil Nadu
Customer J,12-08-2020,Student4264,Finance,New Delhi,ISBT,PowerBI,63,2500,,28.6741448,77.216544,Delhi
Customer B,12-08-2020,Student5596,IT,Nagpur,Nag 1,PowerBI,83,2500,,21.1526179,79.0881983,Maharashtra
Customer E,12-08-2020,Student609,HR,Chennai,Chennai Central,VBA,84,2200,,13.0117549,80.2214808,Tamil Nadu
Customer B,13-08-2020,Student5102,Sales,Chennai,Anna Salai,Office 365,77,2000,,13.0117549,80.2214808,Tamil Nadu
Customer K,13-08-2020,Student5243,Admin,Hyderabad,Hyd3,Office 365,84,2000,,17.3921437,78.4656193,Telangana
Customer K,13-08-2020,Student1127,IT,Bangalore,Jalahalli,PowerApps,48,2500,,12.966667,77.566667,Karnataka
Customer D,13-08-2020,Student1269,Finance,New Delhi,Gurgoan,VBA,79,2200,,28.6741448,77.216544,Delhi
Customer C,14-08-2020,Student4124,IT,Kolkata,Garden Reach,Excel,18,2000,,22.5655734,88.3702152,West Bengal
Customer J,14-08-2020,Student4845,IT,New Delhi,Chandni Chowk,Excel,87,2000,,28.6741448,77.216544,Delhi
Customer J,14-08-2020,Student5874,Admin,Pune,Pune1,Excel,44,2000,,18.5289032,73.8743492,Maharashtra
Customer E,14-08-2020,Student420,HR,Kolkata,Garden Reach,PowerApps,18,2500,,22.5655734,88.3702152,West Bengal
Customer C,14-08-2020,Student803,Admin,Kolkata,Garden Reach,PowerApps,83,2500,,22.5655734,88.3702152,West Bengal
Customer H,14-08-2020,Student2016,Admin,Nagpur,Nag 1,VBA,82,2200,,21.1526179,79.0881983,Maharashtra
Customer I,14-08-2020,Student4366,Sales,Hyderabad,Hyd3,VBA,33,2200,,17.3921437,78.4656193,Telangana
Customer A,14-08-2020,Student3932,Admin,Kolkata,Howrah,Word,78,900,,22.5655734,88.3702152,West Bengal
Customer J,15-08-2020,Student5955,Admin,Bangalore,Jalahalli,Outlook,58,1200,,12.966667,77.566667,Karnataka
Customer D,15-08-2020,Student3146,IT,Bangalore,Koramangala,PowerBI,72,2500,,12.966667,77.566667,Karnataka
Customer D,16-08-2020,Student1413,Sales,Kolkata,Chakdaha,Excel,53,2000,,22.5655734,88.3702152,West Bengal
Customer B,16-08-2020,Student2460,IT,New Delhi,Chandni Chowk,Excel,71,2000,,28.6741448,77.216544,Delhi
Customer K,16-08-2020,Student4281,Admin,Chennai,Chennai Central,Excel,87,2000,,13.0117549,80.2214808,Tamil Nadu
Customer J,16-08-2020,Student785,Admin,Hyderabad,Hyd1,Outlook,29,1200,,17.3921437,78.4656193,Telangana
Customer A,16-08-2020,Student6554,IT,New Delhi,Gurgoan,Outlook,82,1200,,28.6741448,77.216544,Delhi
Customer I,16-08-2020,Student746,HR,Kolkata,Garden Reach,PowerApps,77,2500,,22.5655734,88.3702152,West Bengal
Customer F,16-08-2020,Student430,IT,New Delhi,Noida,PowerBI,48,2500,,28.6741448,77.216544,Delhi
Customer G,17-08-2020,Student463,Sales,Chennai,Koyambedu,Excel,73,2000,,13.0117549,80.2214808,Tamil Nadu
Customer J,17-08-2020,Student5486,Finance,Nagpur,Nag3,Excel,35,2000,,21.1526179,79.0881983,Maharashtra
Customer A,17-08-2020,Student6231,Sales,Hyderabad,Hyd1,Excel,81,2000,,17.3921437,78.4656193,Telangana
Customer I,17-08-2020,Student1188,HR,Bangalore,Koramangala,Office 365,35,2000,,12.966667,77.566667,Karnataka
Customer J,17-08-2020,Student4991,Sales,New Delhi,Gurgoan,Office 365,53,2000,,28.6741448,77.216544,Delhi
Customer G,17-08-2020,Student553,HR,Chennai,Chennai Central,PowerApps,43,2500,,13.0117549,80.2214808,Tamil Nadu
Customer F,17-08-2020,Student1856,IT,Nagpur,Nag 1,PowerBI,81,2500,,21.1526179,79.0881983,Maharashtra
Customer J,17-08-2020,Student2088,HR,Kolkata,Chakdaha,PowerBI,33,2500,,22.5655734,88.3702152,West Bengal
Customer I,18-08-2020,Student5636,HR,Pune,Pune2,Excel,14,2000,,18.5289032,73.8743492,Maharashtra
Customer C,18-08-2020,Student6313,Finance,Kolkata,South Dum-Dum,Excel,86,2000,,22.5655734,88.3702152,West Bengal
Customer B,18-08-2020,Student2011,Sales,Chennai,Koyambedu,Office 365,45,2000,,13.0117549,80.2214808,Tamil Nadu
Customer G,18-08-2020,Student4196,HR,Pune,Pune2,Office 365,52,2000,,18.5289032,73.8743492,Maharashtra
Customer G,18-08-2020,Student3845,Sales,Kolkata,South Dum-Dum,Outlook,39,1200,,22.5655734,88.3702152,West Bengal
Customer E,18-08-2020,Student3174,Admin,Hyderabad,Hyd2,PowerBI,32,2500,,17.3921437,78.4656193,Telangana
Customer G,18-08-2020,Student5752,Sales,Chennai,Chennai Central,PowerBI,52,2500,,13.0117549,80.2214808,Tamil Nadu
Customer D,19-08-2020,Student3803,Sales,Hyderabad,Hyd3,Excel,37,2000,,17.3921437,78.4656193,Telangana
Customer E,19-08-2020,Student2833,Sales,Bangalore,Jalahalli,Office 365,62,2000,,12.966667,77.566667,Karnataka
Customer C,19-08-2020,Student2592,Admin,Hyderabad,Hyd3,Outlook,15,1200,,17.3921437,78.4656193,Telangana
Customer C,19-08-2020,Student3208,Finance,Hyderabad,Hyd1,Outlook,40,1200,,17.3921437,78.4656193,Telangana
Customer D,19-08-2020,Student3874,Sales,Kolkata,Hugli,Outlook,84,1200,,22.5655734,88.3702152,West Bengal
Customer I,19-08-2020,Student4972,Finance,New Delhi,Chandni Chowk,PowerBI,61,2500,,28.6741448,77.216544,Delhi
Customer J,19-08-2020,Student3472,HR,Nagpur,Nag3,VBA,69,2200,,21.1526179,79.0881983,Maharashtra
Customer E,20-08-2020,Student6338,IT,New Delhi,Chandni Chowk,Excel,42,2000,,28.6741448,77.216544,Delhi
Customer H,20-08-2020,Student5215,Sales,Pune,Pune2,Office 365,31,2000,,18.5289032,73.8743492,Maharashtra
Customer F,20-08-2020,Student4823,HR,Chennai,Chennai Central,Outlook,47,1200,,13.0117549,80.2214808,Tamil Nadu
Customer D,20-08-2020,Student4884,HR,Chennai,Anna Salai,Outlook,32,1200,,13.0117549,80.2214808,Tamil Nadu
Customer I,20-08-2020,Student3533,Finance,New Delhi,Gurgoan,PowerApps,45,2500,,28.6741448,77.216544,Delhi
Customer B,20-08-2020,Student3197,Admin,Kolkata,Garden Reach,PowerBI,19,2500,,22.5655734,88.3702152,West Bengal
Customer G,20-08-2020,Student3881,IT,New Delhi,ISBT,VBA,87,2200,,28.6741448,77.216544,Delhi
Customer H,20-08-2020,Student3160,Admin,New Delhi,Saket,Word,38,900,,28.6741448,77.216544,Delhi
Customer A,20-08-2020,Student5024,Sales,Hyderabad,Hyd2,Word,22,900,,17.3921437,78.4656193,Telangana
Customer K,20-08-2020,Student5994,Admin,Nagpur,Nag3,Word,70,900,,21.1526179,79.0881983,Maharashtra
Customer D,21-08-2020,Student6597,HR,Chennai,Chennai Central,Office 365,83,2000,,13.0117549,80.2214808,Tamil Nadu
Customer D,21-08-2020,Student2470,Sales,Hyderabad,Hyd3,PowerBI,72,2500,,17.3921437,78.4656193,Telangana
Customer F,22-08-2020,Student237,Finance,Chennai,Koyambedu,Excel,58,2000,,13.0117549,80.2214808,Tamil Nadu
Customer A,22-08-2020,Student3641,HR,Chennai,Chennai Central,Excel,38,2000,,13.0117549,80.2214808,Tamil Nadu
Customer J,22-08-2020,Student6280,Finance,Pune,Pun35,Outlook,66,1200,,18.5289032,73.8743492,Maharashtra
Customer F,22-08-2020,Student3389,IT,Nagpur,Nag 1,VBA,16,2200,,21.1526179,79.0881983,Maharashtra
Customer A,22-08-2020,Student657,Admin,Bangalore,Koramangala,Word,51,900,,12.966667,77.566667,Karnataka
Customer K,22-08-2020,Student1690,Admin,New Delhi,ISBT,Word,26,900,,28.6741448,77.216544,Delhi
Customer E,23-08-2020,Student5943,Admin,New Delhi,Gurgoan,Excel,73,2000,,28.6741448,77.216544,Delhi
Customer I,23-08-2020,Student2732,Admin,Kolkata,Howrah,Outlook,29,1200,,22.5655734,88.3702152,West Bengal
Customer C,23-08-2020,Student4679,IT,Hyderabad,Hyd2,Outlook,87,1200,,17.3921437,78.4656193,Telangana
Customer F,23-08-2020,Student6094,Admin,New Delhi,Gurgoan,Outlook,57,1200,,28.6741448,77.216544,Delhi
Customer E,23-08-2020,Student6033,IT,Bangalore,Jalahalli,PowerBI,44,2500,,12.966667,77.566667,Karnataka
Customer F,23-08-2020,Student2369,HR,Bangalore,Koramangala,VBA,53,2200,,12.966667,77.566667,Karnataka
Customer K,23-08-2020,Student4104,IT,Bangalore,Jalahalli,VBA,11,2200,,12.966667,77.566667,Karnataka
Customer F,23-08-2020,Student4157,Finance,Kolkata,Chakdaha,VBA,45,2200,,22.5655734,88.3702152,West Bengal
Customer F,23-08-2020,Student3136,Admin,Kolkata,Chakdaha,Word,19,900,,22.5655734,88.3702152,West Bengal
Customer A,24-08-2020,Student2027,Finance,Chennai,Anna Salai,Excel,41,2000,,13.0117549,80.2214808,Tamil Nadu
Customer D,24-08-2020,Student6590,Finance,New Delhi,Noida,Excel,38,2000,,28.6741448,77.216544,Delhi
Customer A,24-08-2020,Student1403,Sales,Hyderabad,Hyd3,Office 365,71,2000,,17.3921437,78.4656193,Telangana
